                      mean          std        2.5q         25q         50q        75q      97.5q       mc err
t_subj(lc).768   0.0892298   0.00246397   0.0840615    0.087671   0.0893092  0.0909497   0.093752  5.40605e-05
t_subj(lc).769    0.149692   0.00122818     0.14697    0.148941    0.149804   0.150539   0.151816  2.70969e-05
t_subj(lc).770    0.165929   0.00084194    0.164042    0.165452    0.166018   0.166519   0.167308  1.86083e-05
t_subj(lc).771   0.0932934   0.00113521   0.0908557   0.0926238   0.0933547  0.0940853  0.0953052  2.47031e-05
t_subj(lc).772   0.0951797   0.00134001   0.0922608   0.0943608   0.0952565  0.0961291  0.0974904  3.11326e-05
t_subj(lc).773    0.193755   0.00100192    0.191673    0.193099    0.193806   0.194485   0.195585  2.62197e-05
t_subj(lc).774    0.175077  0.000990987    0.172881     0.17444    0.175168    0.17577   0.176818  2.45612e-05
t_subj(lc).775    0.100403   0.00143319   0.0972065   0.0995414    0.100498     0.1014   0.102889   3.0603e-05
t_subj(lc).776     0.14352   0.00147358    0.140365    0.142574    0.143652   0.144548   0.146049  3.52177e-05
t_subj(lc).777     0.16853   0.00137277     0.16558    0.167653    0.168586   0.169513   0.170957  3.87014e-05
t_subj(lc).778    0.110954   0.00159083    0.107409    0.110004    0.111085   0.112065   0.113722   4.0215e-05
t_subj(lc).779    0.108977   0.00133846    0.106162    0.108114    0.109069   0.109946   0.111333  3.33869e-05
t_subj(lc).780    0.219482   0.00112484    0.217031    0.218772    0.219545     0.2203   0.221453  3.04809e-05
t_subj(lc).781    0.158156   0.00124959    0.155488     0.15739    0.158265   0.159053   0.160355   3.4872e-05
t_subj(lc).782    0.124541   0.00102434    0.122337    0.123923    0.124629   0.125275   0.126265  2.26457e-05
t_subj(lc).783     0.15896  0.000878297    0.156892    0.158448    0.159052   0.159563   0.160468  1.89208e-05
t_subj(lc).784    0.127566   0.00163196    0.124086    0.126509    0.127648   0.128772   0.130453  3.52647e-05
t_subj(lv).761    0.149323   0.00098503    0.147136    0.148716    0.149382   0.150022   0.151043  2.51367e-05
t_subj(lv).762    0.148368  0.000939024    0.146282    0.147805    0.148448   0.149012   0.149951  2.29297e-05
t_subj(lv).763   0.0957439   0.00128235   0.0930459   0.0949735   0.0958152  0.0966189  0.0979912  2.69669e-05
t_subj(lv).764    0.102329   0.00136918   0.0993994    0.101454    0.102422   0.103276   0.104804  2.96233e-05
t_subj(lv).765     0.15661   0.00214559    0.151992    0.155259    0.156837   0.158065   0.160339  5.85516e-05
t_subj(lv).766     0.13094   0.00112638    0.128479    0.130243    0.131029   0.131732   0.132895  2.61718e-05
t_subj(lv).767   0.0908063   0.00153187   0.0873521   0.0898897   0.0909092  0.0918788  0.0935359  3.45789e-05
t_subj(lv).768   0.0900668   0.00184838   0.0860276   0.0888516   0.0902093  0.0913865  0.0933162  4.46748e-05
t_subj(lv).769    0.106408   0.00132407    0.103548    0.105578      0.1065   0.107334   0.108694  2.79091e-05
t_subj(lv).770    0.192192   0.00061511    0.190839     0.19182    0.192267   0.192615   0.193232  1.30374e-05
t_subj(lv).771    0.119273  0.000984204    0.117157    0.118617    0.119374   0.119963   0.120994    2.057e-05
t_subj(lv).772   0.0957141   0.00152139   0.0924127    0.094774   0.0958727  0.0967764  0.0982593   3.8028e-05
t_subj(lv).773    0.183996  0.000887058    0.182053    0.183461    0.184061   0.184621   0.185513  2.27204e-05
t_subj(lv).774    0.129956   0.00119461    0.127355    0.129218    0.130056   0.130818   0.132039  2.99794e-05
t_subj(lv).775    0.103311   0.00171911    0.099537    0.102187    0.103457   0.104544   0.106269  4.02246e-05
t_subj(lv).776    0.109135   0.00104882    0.106815     0.10848    0.109239   0.109896   0.110879  2.49091e-05
t_subj(lv).777     0.17848   0.00119795    0.175899    0.177765    0.178544   0.179309   0.180626  2.73631e-05
t_subj(lv).778    0.117197   0.00149187    0.113882    0.116268    0.117313    0.11826   0.119801  3.80445e-05
t_subj(lv).779    0.137856   0.00125646    0.135119    0.137088    0.137939    0.13875   0.140058  2.71171e-05
t_subj(lv).780    0.234577   0.00130975    0.231672    0.233731    0.234719   0.235528   0.236814  3.07054e-05
t_subj(lv).781    0.144562  0.000797353    0.142773    0.144086    0.144641   0.145114   0.145933  1.81217e-05
t_subj(lv).782    0.160884    0.0015086    0.157718    0.159913    0.161008   0.161934   0.163496  3.67081e-05
t_subj(lv).783    0.146499  0.000897379    0.144577    0.145928    0.146563   0.147149   0.148046  1.93683e-05
t_subj(lv).784    0.125467   0.00156089    0.122076    0.124523    0.125586    0.12654   0.128213  3.44762e-05
z                  0.43758   0.00689759    0.423894    0.433045    0.437522   0.442274   0.450824  0.000146189
z_std             0.132156    0.0164688    0.103316    0.120466    0.130974   0.142728   0.167443  0.000369875
z_subj.761        0.396173   0.00779189    0.380909    0.390874    0.396091    0.40127   0.411775  0.000230655
z_subj.762         0.42936   0.00783844    0.413456    0.424196    0.429722   0.434591   0.443994   0.00023287
z_subj.763        0.472249   0.00779289    0.457237    0.466874    0.472336    0.47761   0.487461  0.000257857
z_subj.764        0.457341   0.00801298    0.441355    0.452135    0.457529    0.46271   0.472897  0.000224232
z_subj.765        0.396369   0.00737568    0.382135    0.391383    0.396407   0.401462   0.411085   0.00023821
z_subj.766        0.398323   0.00772955    0.382683    0.392973    0.398349   0.403507   0.413371  0.000255356
z_subj.767        0.438866   0.00794777     0.42372    0.433415    0.438638   0.444236   0.455051  0.000231922
z_subj.768        0.497929   0.00747186    0.483087     0.49302    0.497977   0.502831   0.512278  0.000208881
z_subj.769        0.411314   0.00794512    0.395625    0.405786    0.411403   0.416711   0.427042  0.000266276
z_subj.770        0.404993   0.00758156    0.390542    0.399874    0.405168   0.409899   0.419668  0.000243003
z_subj.771        0.503263   0.00803421    0.487324    0.497854    0.503195    0.50875    0.51911  0.000244582
z_subj.772        0.501555    0.0078535    0.486093    0.496115    0.501633   0.506991   0.516395  0.000195364
z_subj.773         0.41376   0.00776296    0.398096    0.408544    0.413802    0.41916   0.428365  0.000250728
z_subj.774        0.429132   0.00749013    0.414585    0.424028    0.429203   0.434193   0.443955  0.000226522
z_subj.775        0.495011   0.00744677    0.480446    0.490096    0.494868    0.50006   0.509691  0.000215082
z_subj.776        0.416987   0.00772461    0.401557    0.411729    0.416961   0.422142   0.432376  0.000266359
z_subj.777        0.414613   0.00770653    0.399473    0.409495    0.414539   0.419726   0.430234  0.000270246
z_subj.778        0.426864   0.00766143    0.411978     0.42178    0.426977   0.431517   0.442777  0.000266999
z_subj.779          0.4281   0.00791164    0.413088    0.422506    0.427917    0.43349   0.443939  0.000243415
z_subj.780        0.441655   0.00782205    0.426019    0.436517    0.441697   0.446689    0.45726  0.000240424
z_subj.781        0.422004   0.00794038      0.4069    0.416706    0.421825   0.427352    0.43774  0.000251196
z_subj.782         0.44135   0.00790685    0.425818    0.436148    0.441392   0.446649   0.456663  0.000229886
z_subj.783        0.399752   0.00755465    0.385179    0.394548    0.399746   0.404948   0.413883  0.000222244
z_subj.784        0.470774   0.00771656    0.455692    0.465413    0.470782   0.475802   0.486273  0.000228843
DIC: -29516.152122
deviance: -29819.482849
pD: 303.330727
