                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(lc).9      0.177402   0.00151531     0.174149     0.176433     0.177433     0.178433     0.180173  5.81047e-05
t_subj(lc).10     0.123756   0.00244978      0.11864     0.122139     0.123854     0.125466     0.128352  8.85407e-05
t_subj(lc).11     0.227636  0.000940134      0.22574     0.227015     0.227657     0.228292     0.229393  3.11169e-05
t_subj(lc).12     0.241262  0.000684651     0.239892     0.240816     0.241281     0.241716     0.242573  2.47717e-05
t_subj(lc).13    0.0734887   0.00319069    0.0668238    0.0712755    0.0736359    0.0757881    0.0792399  0.000124783
t_subj(lc).14     0.235488   0.00058958      0.23422     0.235115     0.235508     0.235893     0.236557  1.88905e-05
t_subj(lc).15     0.204215   0.00109776     0.202002     0.203508      0.20428     0.204965     0.206189  4.07703e-05
t_subj(lc).16     0.137271    0.0022979     0.132477     0.135814     0.137409     0.138892     0.141562  7.56637e-05
t_subj(lc).17  1.33711e-05  1.57193e-05  2.70313e-08  2.19205e-06  7.88418e-06  1.88912e-05  5.70947e-05  5.63965e-07
t_subj(lc).18    0.0849695   0.00308244    0.0788064    0.0829147    0.0851071    0.0871494    0.0907514  0.000112651
t_subj(lc).19     0.200666   0.00135113     0.197815     0.199832     0.200707     0.201555     0.203149  4.66633e-05
t_subj(lc).20     0.101998   0.00257547     0.096768     0.100316     0.102112     0.103767     0.106807  8.68802e-05
t_subj(lc).21     0.202332   0.00125938     0.199708     0.201503     0.202367     0.203212     0.204718  4.38512e-05
t_subj(lc).22     0.173427   0.00180807     0.169768     0.172215     0.173519     0.174671     0.176802  6.65704e-05
t_subj(lc).23     0.115269   0.00108262     0.112924     0.114608      0.11536      0.11604     0.117133  2.37406e-05
t_subj(lv).0      0.150334   0.00214011     0.145952     0.148989     0.150481      0.15177     0.154118  7.68154e-05
t_subj(lv).1      0.203056   0.00137642     0.200208     0.202161     0.203075      0.20403     0.205578  5.21189e-05
t_subj(lv).2      0.102623   0.00284611    0.0967841     0.100848     0.102733     0.104595     0.107874  0.000100568
t_subj(lv).3   1.50299e-05  1.85843e-05  6.46332e-08  2.38628e-06  8.43831e-06  2.03971e-05  6.51735e-05  6.98388e-07
t_subj(lv).4      0.209895   0.00104333     0.207721     0.209205     0.209938     0.210623     0.211819  2.94561e-05
t_subj(lv).5      0.174597   0.00161368     0.171177     0.173552     0.174677     0.175667      0.17767  5.04763e-05
t_subj(lv).6      0.219282  0.000902865     0.217288     0.218699     0.219302     0.219916     0.220883  2.77765e-05
t_subj(lv).7      0.239617  0.000801131     0.237963      0.23909     0.239654     0.240163     0.241041   2.8039e-05
t_subj(lv).8      0.146642  0.000903443      0.14465     0.146089      0.14671     0.147278     0.148127  2.06639e-05
t_subj(lv).9      0.179008   0.00144506     0.175993     0.178055     0.179045     0.180011     0.181678   4.8551e-05
t_subj(lv).10     0.128898   0.00212876     0.124473     0.127516     0.128974     0.130328     0.132829  7.90155e-05
t_subj(lv).11     0.229486  0.000785957     0.227892      0.22896     0.229521     0.230019     0.230984  2.93621e-05
t_subj(lv).12     0.241621  0.000632063     0.240332     0.241216     0.241635     0.242053     0.242786  2.22151e-05
t_subj(lv).13    0.0746152   0.00313591    0.0681814    0.0726496    0.0747016    0.0767016    0.0806859  0.000117731
t_subj(lv).14     0.231377  0.000794628     0.229819     0.230841     0.231387      0.23192     0.232841   2.2683e-05
t_subj(lv).15     0.204022   0.00114583     0.201623     0.203317      0.20406     0.204803     0.206172  4.28485e-05
t_subj(lv).16     0.137267   0.00242983     0.132177     0.135729     0.137328     0.138975     0.141731  9.70702e-05
t_subj(lv).17  1.32318e-05  1.56768e-05    6.308e-08  2.44906e-06  7.56926e-06  1.78266e-05  5.65142e-05  5.99762e-07
t_subj(lv).18    0.0858466   0.00304736    0.0797248    0.0838795    0.0858816    0.0879406      0.09148  0.000123765
t_subj(lv).19     0.202042   0.00124876     0.199565     0.201234      0.20205     0.202887      0.20446  4.07537e-05
t_subj(lv).20     0.101151   0.00272708    0.0956874    0.0992916      0.10118     0.103004     0.106522  0.000103047
t_subj(lv).21     0.202298   0.00124552     0.199634     0.201514     0.202347      0.20314     0.204569   4.2514e-05
t_subj(lv).22     0.173394   0.00177975     0.169934     0.172246     0.173448     0.174592     0.176695  6.52693e-05
t_subj(lv).23     0.115269   0.00107736     0.112963     0.114582     0.115333     0.116022     0.117184  2.59113e-05
z                 0.528866   0.00754095     0.513678     0.523732     0.528996     0.534232     0.543031  0.000158686
z_std             0.143076    0.0178079      0.11155     0.130564     0.141748     0.154133     0.180366  0.000433276
z_subj.0           0.53795   0.00719761     0.524376     0.533195     0.537876     0.542793     0.552199  0.000212229
z_subj.1          0.521755   0.00754353     0.506424     0.516643     0.521819     0.526731     0.536561   0.00020905
z_subj.2          0.518399   0.00745505     0.503834     0.513445     0.518269     0.523654     0.532935  0.000224861
z_subj.3          0.469821   0.00805484     0.454336     0.464319     0.469666     0.475101     0.485727  0.000220802
z_subj.4          0.544969    0.0075285     0.529903     0.540197      0.54501     0.549928     0.559931  0.000235346
z_subj.5          0.520715   0.00750335     0.505967     0.515734     0.520693     0.525779     0.535381  0.000212662
z_subj.6          0.532592   0.00744809     0.517209     0.527795       0.5328     0.537689     0.546685  0.000214552
z_subj.7          0.582861   0.00674433      0.56987     0.578233     0.582857     0.587539     0.595978  0.000180169
z_subj.8          0.457806   0.00839467     0.442376     0.451882      0.45766     0.463389     0.474815  0.000228891
z_subj.9          0.551673   0.00681641     0.538461     0.547194     0.551601     0.556321     0.565711  0.000227445
z_subj.10         0.535667   0.00710988     0.521022     0.531089       0.5356     0.540594     0.549501  0.000196676
z_subj.11         0.546382   0.00714432      0.53209     0.541655      0.54646      0.55127     0.560425  0.000193192
z_subj.12         0.567254   0.00666407     0.554011     0.562781     0.567273      0.57169     0.580639  0.000191559
z_subj.13          0.54979   0.00701491     0.535834     0.545114     0.549698     0.554362     0.563316  0.000224198
z_subj.14         0.554385   0.00678566     0.541218     0.549859     0.554608     0.558817     0.567822  0.000167885
z_subj.15         0.564272    0.0069672      0.55084     0.559496     0.564175      0.56899     0.578282   0.00021369
z_subj.16          0.54358   0.00729636     0.529562     0.538608     0.543547     0.548535     0.558055  0.000252691
z_subj.17         0.438009   0.00838587     0.421633     0.432386     0.438132     0.443584     0.454673  0.000242832
z_subj.18         0.544023   0.00744877     0.529386     0.539062     0.543918     0.549165     0.558368  0.000248745
z_subj.19         0.544233   0.00699837     0.530941     0.539453     0.544058     0.548868     0.558501  0.000208196
z_subj.20         0.567256   0.00747104     0.552313     0.562443      0.56722     0.572353     0.581567  0.000222711
z_subj.21         0.544404    0.0071552     0.530453     0.539587     0.544259     0.549145     0.558729  0.000216023
z_subj.22         0.518884   0.00701795     0.504543     0.514278     0.518953     0.523704     0.532272  0.000193458
z_subj.23         0.440238   0.00854655     0.423989     0.434108     0.440168     0.446279     0.456684  0.000295295
DIC: -60859.175449
deviance: -61146.969630
pD: 287.794181
